@RELATION emotionModelData1KNN
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {angry,neutral}

@DATA
0.217383,0.010557,2.895123,0.296998,0.226470,1.483948,0.020501,0.370250,-29.298676,2.213751,0.354052,-0.560922,-0.243523,0.115181,-0.127611,0.031736,-0.115862,0.002863,-0.131446,0.002657,-0.077908,0.019194,0.016493,0.027194,0.014158,0.026370,0.022998,0.022078,0.003444,0.010538,0.012734,0.009962,0.009648,0.021983,0.135548,0.016376,0.415738,0.124983,0.038334,0.626523,0.013748,0.241719,2.557508,1.246140,0.730813,0.461912,0.399447,0.353872,0.261111,0.234595,0.236709,0.251825,0.179017,0.179396,0.189599,0.019907,0.021816,0.019911,0.016842,0.028787,0.027035,0.022161,0.005563,0.013594,0.016015,0.010080,0.016341,0.010916,neutral
0.289152,0.016855,2.794368,0.345862,0.223031,1.833885,0.013593,0.468609,-28.616419,1.456829,-0.472301,-0.115879,-0.139408,-0.091691,0.196932,-0.108554,-0.151445,-0.025009,-0.079811,-0.002808,-0.033942,0.007935,0.004783,0.018047,0.027859,0.018599,0.017625,0.015211,0.006021,0.006856,0.013811,0.010985,0.004218,0.015191,0.166735,0.023243,0.575264,0.122207,0.039525,0.550563,0.009227,0.215318,4.157271,1.341945,0.849664,0.437061,0.346413,0.354057,0.288686,0.304382,0.289234,0.191747,0.193801,0.154404,0.202355,0.008527,0.005058,0.018176,0.038305,0.014859,0.026795,0.014538,0.009315,0.006324,0.012622,0.010741,0.003558,0.011233,neutral
0.236798,0.012140,2.909213,0.304947,0.222382,1.318358,0.025343,0.342451,-29.180156,2.086011,0.165240,-0.336424,-0.309691,0.153019,-0.169747,-0.114641,-0.056361,-0.130713,-0.154295,-0.110105,-0.112684,0.023798,0.007327,0.032295,0.026503,0.016886,0.015403,0.017677,0.004194,0.012429,0.012832,0.011324,0.005741,0.021717,0.177736,0.018574,0.412779,0.148611,0.047643,0.679969,0.020721,0.264807,3.554383,1.450678,0.905081,0.664109,0.453452,0.355292,0.268869,0.319687,0.297357,0.232514,0.256900,0.230355,0.241752,0.032570,0.009708,0.036213,0.035645,0.022103,0.024575,0.020167,0.007903,0.018237,0.014759,0.013349,0.006650,0.013773,neutral
0.236821,0.010856,3.075544,0.301909,0.216815,1.830829,0.009549,0.399500,-28.913595,1.601244,-0.405241,0.311724,-0.190196,-0.082224,-0.053969,-0.081457,-0.023007,-0.054146,-0.137087,0.155970,-0.051345,0.017192,0.007857,0.027281,0.021687,0.038465,0.008570,0.011152,0.006615,0.007547,0.014543,0.010391,0.004321,0.019474,0.091974,0.014007,0.260010,0.070824,0.037734,0.636365,0.005444,0.184448,2.870266,0.888270,0.882964,0.744673,0.241084,0.264945,0.206047,0.356126,0.263720,0.221716,0.215128,0.152255,0.226051,0.016217,0.010065,0.032295,0.026323,0.044556,0.007981,0.005905,0.008372,0.006172,0.010825,0.008717,0.003286,0.010367,neutral
0.203091,0.014711,3.028490,0.289285,0.216250,1.644447,0.018510,0.341750,-29.552644,1.815457,-0.531409,-0.124609,-0.271019,-0.017107,0.028271,0.047791,-0.034560,0.045054,-0.142097,0.020735,-0.096886,0.016969,0.013831,0.017588,0.011433,0.010270,0.020049,0.017706,0.006971,0.011905,0.012084,0.009758,0.006890,0.016491,0.080168,0.021493,0.206746,0.066198,0.032280,0.739205,0.012484,0.200061,2.808251,0.877872,0.807586,0.354607,0.621532,0.294102,0.240089,0.205898,0.221458,0.167727,0.131594,0.192836,0.168841,0.021925,0.010203,0.018510,0.018729,0.007440,0.029142,0.018268,0.006161,0.014666,0.016270,0.010806,0.008167,0.008831,neutral
0.203446,0.009969,2.907524,0.280558,0.198149,1.522184,0.017557,0.334979,-28.863976,1.735136,-0.726748,0.058227,-0.401203,0.483652,-0.155780,-0.172712,-0.093049,-0.028432,-0.027370,-0.034515,-0.088789,0.020918,0.006523,0.014460,0.017076,0.013871,0.019517,0.015130,0.009719,0.010233,0.017698,0.015803,0.008928,0.017849,0.074852,0.016142,0.463969,0.061568,0.037183,0.493174,0.010978,0.146139,4.039913,0.969390,0.944944,0.511344,0.595482,0.509117,0.438407,0.335240,0.270619,0.239636,0.207765,0.212753,0.178925,0.020603,0.008527,0.015784,0.023539,0.014720,0.027515,0.013470,0.015542,0.017674,0.020874,0.017124,0.011757,0.010942,neutral
0.206764,0.016959,2.821064,0.281151,0.217777,1.381151,0.022442,0.322107,-28.828136,2.303228,-0.237984,-0.282457,-0.184410,0.019345,0.020955,-0.143675,-0.012514,-0.030880,-0.034985,-0.011884,-0.063405,0.019828,0.008130,0.023396,0.013280,0.014539,0.015623,0.022692,0.004265,0.018927,0.018193,0.016026,0.008818,0.019964,0.137868,0.024107,0.437918,0.125852,0.046366,0.622210,0.017531,0.242705,4.071709,1.264341,0.860198,0.536185,0.486510,0.342085,0.314530,0.283172,0.296827,0.244987,0.216668,0.211975,0.244299,0.024680,0.009956,0.025307,0.020170,0.015831,0.021526,0.024897,0.005948,0.021503,0.019945,0.018883,0.011700,0.011276,neutral
0.289962,0.008603,2.808152,0.351064,0.230584,1.998124,0.012568,0.481275,-28.354979,1.154157,-0.312059,-0.287223,-0.225800,0.073322,-0.057552,-0.067947,-0.102557,0.004680,-0.123053,0.056884,-0.052943,0.013343,0.008114,0.016050,0.012400,0.018948,0.013517,0.015826,0.005757,0.011109,0.013769,0.014901,0.007547,0.012725,0.132138,0.009859,0.414160,0.109028,0.039347,0.497294,0.007207,0.215565,3.315390,1.075526,0.947887,0.446153,0.427619,0.369968,0.338247,0.235829,0.230220,0.230354,0.216906,0.179335,0.152998,0.013716,0.010011,0.015635,0.014534,0.016650,0.014223,0.012777,0.007074,0.013521,0.013000,0.018080,0.009295,0.007211,neutral
0.191121,0.006224,2.925185,0.266191,0.213522,1.593038,0.015280,0.328089,-29.236321,2.276497,-0.174819,-0.235728,-0.387185,0.326466,-0.243091,0.002559,-0.103542,-0.032542,-0.023721,-0.024221,-0.075080,0.025379,0.008780,0.026498,0.012031,0.017160,0.013088,0.021057,0.006749,0.014338,0.015863,0.015202,0.012856,0.016740,0.104583,0.009489,0.313539,0.096564,0.038562,0.725485,0.010808,0.224622,3.525949,1.256934,0.638549,0.536017,0.507675,0.471857,0.291969,0.284300,0.246633,0.195998,0.207282,0.207280,0.183282,0.030922,0.013183,0.022485,0.007553,0.013270,0.010796,0.017770,0.009619,0.013650,0.011554,0.010726,0.020776,0.008379,neutral
0.184378,0.015104,3.020634,0.260912,0.196980,1.573893,0.014998,0.323333,-28.420302,2.067911,-0.868952,0.232670,-0.237281,0.195171,-0.068554,-0.214566,0.008925,0.187898,-0.083321,0.051408,0.029061,0.012291,0.006788,0.027383,0.011840,0.013162,0.016727,0.018453,0.005938,0.017532,0.019721,0.014856,0.012800,0.020630,0.070207,0.020001,0.375416,0.062613,0.038428,0.543383,0.008227,0.158625,3.304526,0.875462,0.998200,0.493282,0.458403,0.378151,0.266477,0.346642,0.283406,0.313194,0.202034,0.173517,0.194923,0.019166,0.008377,0.027700,0.013597,0.013865,0.020166,0.019502,0.007970,0.025617,0.026378,0.016595,0.021450,0.010754,neutral
0.156955,0.021819,2.932296,0.244477,0.218298,1.380504,0.013171,0.255375,-26.525470,2.376654,-0.208636,0.179884,0.042015,0.074348,-0.256087,-0.337005,0.016004,0.142483,0.035262,0.055982,-0.184437,0.027967,0.002530,0.023596,0.008891,0.022399,0.006755,0.026729,0.006907,0.032674,0.028573,0.021231,0.005134,0.021245,0.062584,0.013998,0.321465,0.061646,0.028701,0.749086,0.007672,0.167312,1.808620,0.793170,0.688251,0.299500,0.292420,0.455699,0.111368,0.215038,0.254889,0.283866,0.217379,0.201321,0.173464,0.029214,0.001882,0.010418,0.010455,0.021756,0.006255,0.021707,0.013406,0.021150,0.024973,0.007758,0.006219,0.009241,neutral
0.160902,0.009477,2.882311,0.244127,0.200982,1.256408,0.018334,0.271571,-29.518551,2.529235,-0.279861,-0.113320,-0.401660,0.019874,-0.161681,-0.045052,-0.031543,0.036078,0.019757,-0.019184,-0.094537,0.026316,0.007387,0.026512,0.013403,0.023255,0.019765,0.019776,0.004889,0.013088,0.015920,0.015280,0.013520,0.021914,0.085790,0.011510,0.464308,0.069677,0.033376,0.473876,0.010438,0.126608,2.756700,0.939170,1.021040,0.439824,0.459716,0.364769,0.307203,0.274534,0.239437,0.201820,0.192883,0.189931,0.200090,0.036227,0.008982,0.016597,0.018146,0.024991,0.025523,0.009899,0.010166,0.014471,0.020607,0.011990,0.017127,0.011361,neutral
0.195092,0.010438,2.811515,0.270384,0.208623,1.317972,0.021896,0.301465,-28.541928,2.320914,-0.188065,-0.324910,-0.520554,0.115643,-0.088829,-0.054656,-0.009774,-0.008326,-0.052936,-0.012529,-0.050423,0.024920,0.010182,0.020560,0.010024,0.022606,0.020026,0.019742,0.006598,0.012205,0.014647,0.015468,0.013429,0.021012,0.122233,0.014454,0.518226,0.110891,0.046902,0.563826,0.015020,0.220408,3.798514,1.246275,1.057092,0.523399,0.484123,0.458502,0.339328,0.326377,0.278632,0.224594,0.227642,0.219139,0.214097,0.030478,0.015220,0.023007,0.012906,0.024997,0.027695,0.022009,0.013653,0.016060,0.015894,0.016160,0.018886,0.012530,neutral
0.273096,0.003984,2.805152,0.351847,0.242361,1.946009,0.012117,0.470423,-29.720703,1.239056,0.053229,-0.368097,-0.292584,-0.021454,-0.078170,-0.020901,-0.060508,-0.048850,-0.092513,0.020841,-0.081888,0.013867,0.008690,0.016304,0.017704,0.020053,0.017037,0.016419,0.003713,0.008126,0.016316,0.014404,0.008601,0.015453,0.125078,0.005170,0.514008,0.093449,0.034881,0.508862,0.008008,0.192238,4.573432,0.928813,0.857701,0.633555,0.467287,0.385466,0.364075,0.292547,0.262953,0.231890,0.232563,0.227211,0.215308,0.016399,0.010337,0.016511,0.024918,0.022207,0.025147,0.016089,0.003862,0.009885,0.018639,0.013794,0.008333,0.010145,neutral
0.204952,0.005257,2.912449,0.269423,0.215033,1.411902,0.022988,0.306021,-30.155871,2.374096,-0.176582,-0.368778,-0.341080,-0.093650,-0.071163,-0.047917,0.034430,-0.002037,-0.049150,0.004978,-0.059569,0.020802,0.011089,0.016330,0.009188,0.017152,0.025878,0.018822,0.002561,0.011862,0.015619,0.017348,0.015816,0.019120,0.118530,0.008246,0.401405,0.108883,0.043966,0.523000,0.015203,0.216734,2.674815,1.223992,0.987867,0.344015,0.544398,0.356097,0.291176,0.236687,0.288646,0.188188,0.194105,0.214926,0.232718,0.022575,0.015110,0.016212,0.009733,0.018877,0.033610,0.021616,0.003892,0.015904,0.016398,0.017672,0.025161,0.010647,neutral
0.190109,0.018112,2.904220,0.276697,0.212611,1.630254,0.013606,0.294893,-28.304056,1.893823,-0.668318,-0.176262,-0.352616,0.318586,0.014366,-0.031700,0.056192,0.071036,-0.102966,0.011553,-0.021257,0.023787,0.015061,0.024489,0.012054,0.013664,0.015359,0.015918,0.007858,0.010495,0.014685,0.012340,0.009868,0.015994,0.066580,0.030329,0.384071,0.058459,0.043686,0.539818,0.008465,0.162917,4.037457,0.896521,0.889688,0.603615,0.599068,0.291686,0.231707,0.304171,0.265240,0.216666,0.183859,0.237229,0.245969,0.023288,0.015033,0.020250,0.014877,0.012023,0.020928,0.015125,0.013137,0.012980,0.014258,0.010699,0.012731,0.007847,neutral
0.190873,0.017300,2.994654,0.283949,0.216630,1.614478,0.011056,0.346792,-27.546021,1.711105,-0.488190,0.462204,-0.285586,-0.087766,-0.219260,-0.258693,0.105099,0.186993,-0.129106,0.136315,0.013430,0.006809,0.006383,0.034965,0.007536,0.011970,0.005935,0.011485,0.001476,0.030075,0.017251,0.013714,0.009603,0.017060,0.061261,0.018777,0.313176,0.051525,0.037869,0.670168,0.006898,0.158349,3.095183,0.742493,0.888477,0.520056,0.379499,0.415524,0.252939,0.276756,0.178333,0.166686,0.231472,0.145681,0.154452,0.004977,0.005311,0.033182,0.007941,0.011833,0.004550,0.011730,0.001650,0.035986,0.013527,0.011187,0.010295,0.008646,neutral
0.203380,0.013234,2.812600,0.282055,0.215753,1.507519,0.017819,0.344013,-28.968759,2.125613,-0.563503,-0.221806,-0.255361,0.026198,-0.097955,-0.110695,0.028896,0.055488,0.022358,0.022121,-0.018914,0.018042,0.008529,0.020913,0.011006,0.019696,0.019019,0.016363,0.006512,0.013721,0.017155,0.014603,0.014400,0.018575,0.110204,0.021838,0.542613,0.100536,0.050100,0.654724,0.011981,0.228895,4.080049,1.071006,1.091513,0.535294,0.486447,0.408235,0.286685,0.261777,0.251311,0.232988,0.185591,0.199298,0.186083,0.021383,0.011918,0.020836,0.013249,0.023987,0.026385,0.014637,0.010140,0.016658,0.020086,0.013807,0.018617,0.010419,neutral
0.286257,0.011135,2.977770,0.347482,0.236732,1.668420,0.016917,0.446813,-29.703867,1.932471,0.197283,-0.544047,-0.138020,-0.019392,-0.064573,-0.071433,-0.018957,0.030679,-0.029255,0.014073,-0.016131,0.020786,0.007765,0.022875,0.011991,0.019059,0.020787,0.016740,0.005624,0.008819,0.011677,0.010663,0.010567,0.015400,0.165080,0.016631,0.329852,0.139428,0.049021,0.642575,0.012219,0.267549,2.754141,1.157700,0.933663,0.515069,0.498745,0.328890,0.263609,0.224948,0.202616,0.192864,0.215491,0.173187,0.173656,0.021552,0.008102,0.020997,0.013550,0.016990,0.030483,0.017031,0.012517,0.010972,0.013479,0.010380,0.012023,0.009063,neutral
0.336189,0.004341,2.758587,0.391780,0.254637,2.003691,0.013177,0.567321,-31.128195,0.996110,0.424754,-0.453777,-0.028730,-0.161749,-0.148458,0.089568,-0.084366,-0.002184,-0.021378,0.023156,-0.147442,0.022577,0.009958,0.016268,0.007756,0.009702,0.009361,0.013454,0.002909,0.005764,0.019058,0.021799,0.008196,0.014152,0.121485,0.007613,0.457947,0.107372,0.029072,0.739458,0.010103,0.241878,4.278805,1.208635,0.812655,0.657481,0.552257,0.404198,0.203579,0.210581,0.229682,0.230239,0.202338,0.192038,0.260481,0.030385,0.016720,0.015221,0.005384,0.010184,0.012942,0.010893,0.003438,0.005219,0.022436,0.029964,0.010697,0.011090,neutral
0.196985,0.007458,2.817658,0.263167,0.215029,1.465613,0.017127,0.290300,-27.726599,2.299026,0.085784,0.082499,-0.336679,0.016105,0.126283,0.058029,0.078431,0.024972,-0.051885,0.022925,0.010603,0.011889,0.007672,0.037769,0.029981,0.033734,0.009606,0.021274,0.002917,0.009475,0.021656,0.012033,0.006456,0.021601,0.119172,0.009776,0.411465,0.098586,0.034142,0.619888,0.011598,0.207447,2.814488,1.132400,0.667832,0.335669,0.510212,0.280239,0.228724,0.222588,0.244568,0.200834,0.181394,0.172911,0.170980,0.015122,0.011179,0.033129,0.029403,0.028728,0.011346,0.017204,0.004393,0.012136,0.021962,0.010127,0.009272,0.011598,neutral
0.207780,0.007997,2.801499,0.279231,0.223774,1.631779,0.016225,0.344042,-28.274954,2.046277,0.140760,0.194261,-0.421765,0.124801,0.069600,0.060388,0.087560,0.022853,-0.011223,0.014435,-0.018961,0.012374,0.008896,0.023868,0.012690,0.030277,0.015627,0.032728,0.004885,0.009462,0.016127,0.015872,0.006863,0.018753,0.103362,0.011574,0.482061,0.084088,0.035324,0.686364,0.008989,0.213180,2.762846,1.010167,0.753066,0.331794,0.451347,0.317348,0.327778,0.259859,0.227442,0.220629,0.186080,0.177848,0.164813,0.012206,0.013588,0.023181,0.012870,0.028309,0.019630,0.028024,0.009772,0.009593,0.013201,0.015125,0.006944,0.009847,neutral
0.233584,0.021163,2.981358,0.307101,0.234491,1.938247,0.012894,0.416667,-29.310345,1.794706,-0.245077,0.034337,-0.394324,-0.091222,-0.001960,-0.129546,0.024174,0.000994,-0.135644,0.024039,-0.022507,0.014612,0.006424,0.020399,0.021765,0.021217,0.019312,0.019021,0.004252,0.007370,0.018717,0.013711,0.009772,0.016278,0.088311,0.027454,0.342982,0.068613,0.037729,0.647760,0.011195,0.209544,3.091456,0.759615,0.783702,0.372131,0.302651,0.229744,0.251782,0.237390,0.229745,0.192385,0.239362,0.191509,0.184161,0.018140,0.006348,0.025820,0.024349,0.021438,0.019797,0.018317,0.003780,0.006801,0.017224,0.008971,0.010308,0.011219,neutral
0.204379,0.023361,2.747503,0.257479,0.199441,1.229242,0.024686,0.287882,-27.467385,2.371349,-0.711378,-0.580415,-0.281662,0.168360,-0.039510,-0.003287,-0.100451,0.044829,-0.131813,-0.046696,-0.118236,0.018749,0.011935,0.016372,0.020917,0.018612,0.018490,0.013022,0.010176,0.008434,0.016095,0.011675,0.013165,0.017751,0.117826,0.030885,0.479096,0.096543,0.046054,0.624276,0.013619,0.218455,2.992147,0.973718,1.247508,0.558561,0.538491,0.459547,0.339491,0.303432,0.305856,0.241573,0.190282,0.222584,0.230382,0.023779,0.018057,0.016889,0.026080,0.020533,0.020463,0.011476,0.015746,0.007539,0.022001,0.012605,0.017530,0.009413,neutral
0.190664,0.018248,2.871546,0.278850,0.229586,1.528160,0.010617,0.298250,-26.440364,2.002985,0.248791,0.057248,0.007009,0.262024,-0.273356,-0.072579,-0.149836,0.055839,-0.172110,-0.031994,-0.149649,0.061608,0.003790,0.048426,0.005594,0.010712,0.012841,0.023974,0.005650,0.005679,0.014003,0.017246,0.016122,0.022933,0.077223,0.021404,0.208707,0.062764,0.032652,0.505145,0.002713,0.138932,2.065141,0.630862,0.683140,0.224020,0.305437,0.196241,0.264287,0.249460,0.144929,0.205092,0.213000,0.116471,0.099845,0.033546,0.003652,0.009948,0.001637,0.004314,0.011065,0.010559,0.006327,0.003918,0.012662,0.012681,0.020498,0.007875,neutral
0.196533,0.008949,2.975716,0.283215,0.226822,1.648738,0.015669,0.352833,-30.874062,1.897506,-0.302578,-0.331168,-0.117174,0.242004,0.014191,0.083006,-0.086861,0.112229,0.013357,-0.099849,-0.186255,0.014718,0.011055,0.037414,0.020553,0.019090,0.011094,0.017304,0.006796,0.010482,0.013213,0.013568,0.013652,0.018200,0.047331,0.016324,0.267996,0.044039,0.023243,0.384279,0.007213,0.106522,2.865677,0.697355,0.814652,0.389662,0.465191,0.287343,0.202268,0.204879,0.165990,0.151540,0.169931,0.116760,0.110771,0.014632,0.007548,0.015661,0.022063,0.020233,0.011743,0.012587,0.004680,0.007567,0.008076,0.012074,0.013155,0.007152,neutral
0.193531,0.016532,2.748320,0.271312,0.227253,1.392008,0.017842,0.289312,-26.882863,2.177745,0.073937,-0.643927,-0.336498,0.177419,-0.168612,0.051615,-0.291328,0.018266,-0.177767,0.083142,-0.126655,0.018925,0.005759,0.041428,0.033842,0.014493,0.015259,0.016223,0.005691,0.010503,0.018625,0.014075,0.007678,0.020224,0.093264,0.021272,0.472320,0.076774,0.035157,0.730173,0.011110,0.226999,3.038276,1.026070,0.934206,0.446326,0.418883,0.353491,0.427385,0.251611,0.281976,0.275732,0.212756,0.209545,0.201563,0.029407,0.006175,0.032878,0.036947,0.010552,0.014027,0.014336,0.006862,0.013331,0.022301,0.010333,0.006905,0.011796,neutral
0.280155,0.003183,2.729333,0.347213,0.231558,1.781443,0.013596,0.450115,-29.373305,1.329277,0.055586,-0.565296,-0.412294,-0.074961,-0.135285,-0.066382,-0.083054,-0.076609,-0.141644,0.012570,-0.094870,0.012302,0.009114,0.021766,0.022707,0.016400,0.013364,0.012636,0.003554,0.010233,0.014633,0.012633,0.007445,0.015628,0.157444,0.004893,0.536347,0.116531,0.037929,0.569748,0.007934,0.239320,3.349058,1.354296,0.979023,0.538891,0.484571,0.420300,0.326841,0.289550,0.269877,0.239464,0.228656,0.210773,0.202209,0.014372,0.011063,0.021833,0.026787,0.020478,0.017764,0.014075,0.005010,0.012223,0.015381,0.013806,0.008174,0.010743,neutral
0.213124,0.030406,2.891329,0.279603,0.218883,1.441058,0.019225,0.309750,-26.871838,2.185738,0.045023,-0.245049,-0.486314,-0.239570,-0.196663,-0.286825,-0.023456,-0.078579,-0.095965,-0.002568,-0.018911,0.014099,0.007995,0.013719,0.017769,0.040954,0.036592,0.021423,0.002579,0.013880,0.010471,0.014657,0.009489,0.025194,0.150699,0.035498,0.452690,0.118024,0.039102,0.707505,0.014615,0.243851,3.611003,1.155678,0.773179,0.414568,0.432771,0.351793,0.349845,0.286167,0.279939,0.225243,0.218288,0.221805,0.207967,0.016875,0.011457,0.016208,0.025906,0.052428,0.045848,0.024799,0.003758,0.019681,0.009415,0.015065,0.011490,0.016522,neutral
0.185922,0.017338,2.888444,0.259250,0.209625,1.335605,0.019741,0.276545,-28.559275,2.394972,-0.091785,-0.245094,-0.469446,-0.262959,-0.249516,-0.177176,-0.079226,-0.086170,-0.049096,-0.007657,-0.025310,0.016290,0.007227,0.014804,0.021336,0.041612,0.031032,0.021185,0.003479,0.012589,0.011522,0.017771,0.011450,0.025648,0.115541,0.018920,0.449577,0.097041,0.037698,0.655537,0.014695,0.190573,3.508284,1.062424,0.790108,0.406746,0.398855,0.341555,0.358374,0.289136,0.253024,0.232619,0.217457,0.209450,0.181826,0.019645,0.010255,0.017825,0.028210,0.053317,0.037280,0.021832,0.005291,0.018032,0.012365,0.019902,0.012653,0.015409,neutral
0.172577,0.021726,3.004052,0.252950,0.213225,1.378457,0.020577,0.282500,-29.397229,2.429316,-0.125287,-0.129996,-0.464019,-0.226415,-0.239871,-0.269511,-0.054129,-0.088046,-0.073164,0.052790,0.010043,0.012434,0.006926,0.012679,0.018810,0.028080,0.059342,0.032287,0.003485,0.011784,0.010757,0.010377,0.008463,0.027845,0.096377,0.028400,0.378643,0.086864,0.044682,0.770099,0.016125,0.186298,3.747227,1.029824,0.770979,0.338629,0.343150,0.330288,0.344829,0.233543,0.240888,0.224233,0.202829,0.154260,0.201617,0.008943,0.007807,0.011415,0.025010,0.033164,0.065228,0.032714,0.006365,0.015739,0.010322,0.011462,0.010314,0.017487,neutral
0.192672,0.020783,2.926823,0.270936,0.219478,1.380028,0.020605,0.313002,-28.785324,2.299823,0.156787,-0.158907,-0.469442,-0.226888,-0.288824,-0.151970,-0.091821,-0.019110,-0.042651,0.034698,-0.036279,0.019274,0.005788,0.015182,0.012474,0.029201,0.038637,0.027867,0.002328,0.017522,0.014244,0.018577,0.009319,0.026882,0.131118,0.027560,0.425840,0.116354,0.045608,0.787209,0.015707,0.246139,4.079484,1.209461,0.722352,0.377331,0.457700,0.370813,0.346634,0.274109,0.290935,0.219307,0.195011,0.211259,0.203630,0.025453,0.006320,0.018948,0.018668,0.041960,0.051354,0.032193,0.003281,0.025518,0.013815,0.019963,0.010890,0.017156,neutral
0.168658,0.025548,2.926119,0.247467,0.209313,1.232569,0.024447,0.264306,-27.859548,2.453439,0.071907,-0.135527,-0.600167,-0.173983,-0.374963,-0.203762,-0.083239,-0.075443,-0.014034,0.047738,-0.033034,0.012659,0.006747,0.012518,0.018445,0.045216,0.044486,0.026228,0.002140,0.015516,0.012154,0.011539,0.009208,0.028271,0.101628,0.024011,0.392162,0.087189,0.036321,0.679035,0.022574,0.186399,3.010664,1.047107,0.693532,0.342639,0.397407,0.406676,0.328109,0.270208,0.261101,0.231577,0.221068,0.179121,0.193938,0.014283,0.008796,0.013974,0.030125,0.049720,0.053118,0.030062,0.003386,0.017767,0.012139,0.010376,0.009088,0.017405,neutral
0.274258,0.004003,2.715688,0.349481,0.234370,1.792334,0.013954,0.456490,-28.840866,1.280406,0.131945,-0.596165,-0.453768,-0.005952,-0.195741,-0.047554,-0.126490,-0.074633,-0.151470,0.010049,-0.106691,0.012399,0.009599,0.022419,0.024521,0.017773,0.014237,0.012833,0.004195,0.010025,0.012498,0.011249,0.007997,0.016059,0.149668,0.005728,0.527173,0.107212,0.035323,0.561542,0.009413,0.225545,3.381773,1.165122,0.964664,0.520708,0.497149,0.390150,0.332124,0.267128,0.252496,0.235061,0.237181,0.204294,0.198351,0.013402,0.012151,0.024000,0.031040,0.020801,0.017696,0.013381,0.005881,0.012325,0.013506,0.012376,0.008963,0.011263,neutral
0.259064,0.021420,2.974970,0.318413,0.225104,1.817513,0.013253,0.383583,-28.853086,1.476057,-0.372962,-0.305463,-0.685237,-0.020610,-0.174902,-0.182154,0.165571,-0.175808,0.028277,0.000752,-0.129791,0.019208,0.008967,0.013490,0.011667,0.012623,0.015993,0.018368,0.004640,0.013790,0.009121,0.012280,0.012804,0.013862,0.132880,0.026496,0.387760,0.094715,0.028646,0.632832,0.010097,0.202829,3.519595,1.089333,0.521550,0.304103,0.444219,0.332130,0.272969,0.280113,0.267033,0.257415,0.169667,0.216350,0.242623,0.018112,0.009183,0.017047,0.013508,0.014140,0.022790,0.021115,0.004998,0.014756,0.006086,0.013307,0.014152,0.009301,neutral
